Player_Name,Year,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls
Shardul Thakur,2023,11,2,113,68,14.13,70,161.43,0,1,13,4,4,0,11,126,220,7,Feb-23,31.43,10.48,18,0,0
Shardul Thakur,2022,14,2,120,29*,15,87,137.93,0,0,7,7,7,0,14,290,473,15,Apr-36,31.53,9.79,19.33,1,0
Shardul Thakur,2021,16,2,5,3*,2.5,5,100,0,0,0,0,2,0,16,359,527,21,Mar-28,25.09,8.8,17.09,0,0
Shardul Thakur,2020,9,1,12,11,12,21,57.14,0,0,0,0,2,0,9,194,275,10,Feb-28,27.5,8.5,19.4,0,0
Shardul Thakur,2019,10,1,14,12*,7,7,200,0,0,1,1,5,0,10,180,281,8,Feb-18,35.12,9.36,22.5,0,0
Shardul Thakur,2018,13,1,15,15*,0,5,300,0,0,3,0,4,0,13,280,431,16,Feb-18,26.93,9.23,17.5,0,0
Shardul Thakur,2017,12,0,0,0*,0,3,0,0,0,0,0,4,0,12,229,315,11,Mar-19,28.63,8.25,20.81,0,0
Shardul Thakur,2015,1,1,7,7*,0,6,116.66,0,0,1,0,0,0,1,18,38,1,Jan-38,38,12.66,18,0,0
Shashank Singh,2025,17,7,350,61*,50,228,153.51,0,3,23,18,7,0,17,12,27,0,0/27,0,13.5,0,0,0
Shashank Singh,2024,14,6,354,68*,44.25,215,164.65,0,2,28,21,7,0,14,6,5,1,01-May,5,5,6,0,0
Shashank Singh,2022,10,1,69,25*,17.25,47,146.81,0,0,5,4,3,0,10,12,20,0,0/10,0,10,0,0,0
Sherfane Rutherford,2025,13,2,291,46,32.33,185,157.3,0,0,22,18,1,0,13,0,0,0,0,0,0,0,0,0
Sherfane Rutherford,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherfane Rutherford,2022,3,0,33,28,16.5,50,66,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
Sherfane Rutherford,2019,7,2,73,28*,14.6,54,135.18,0,0,2,7,5,0,7,41,59,1,01-Jun,59,8.63,41,0,0
Shimron Hetmyer,2025,14,2,239,52,21.73,164,145.73,0,1,17,11,13,0,14,0,0,0,0,0,0,0,0,0
Shimron Hetmyer,2024,12,4,113,27*,22.6,69,163.77,0,0,9,7,4,0,12,0,0,0,0,0,0,0,0,0
Shimron Hetmyer,2023,14,5,300,56*,37.5,197,152.28,0,1,12,23,11,0,14,0,0,0,0,0,0,0,0,0
Shimron Hetmyer,2022,15,8,314,59*,44.86,204,153.92,0,1,21,21,3,0,15,0,0,0,0,0,0,0,0,0
Shimron Hetmyer,2021,14,6,242,53*,34.57,144,168.05,0,1,19,12,4,0,14,0,0,0,0,0,0,0,0,0
Shimron Hetmyer,2020,12,3,185,45,23.12,125,148,0,0,11,12,7,0,12,0,0,0,0,0,0,0,0,0
Shimron Hetmyer,2019,5,0,90,75,18,73,123.28,0,1,4,7,3,0,5,0,0,0,0,0,0,0,0,0
Shivam Dube,2025,14,3,357,50,32.45,270,132.22,0,1,22,21,4,0,14,12,33,0,0/33,0,16.5,0,0,0
Shivam Dube,2024,14,3,396,66*,36,244,162.3,0,3,28,28,2,0,14,6,14,1,Jan-14,14,14,6,0,0
Shivam Dube,2023,16,3,418,52,38,264,158.33,0,3,12,35,6,0,16,0,0,0,0,0,0,0,0,0
Shivam Dube,2022,11,1,289,95*,28.9,185,156.22,0,2,22,16,6,0,11,12,36,0,0/11,0,18,0,0,0
Shivam Dube,2021,9,1,230,64*,28.75,193,119.17,0,1,18,10,2,0,9,30,49,0,0/5,0,9.8,0,0,0
Shivam Dube,2020,11,2,129,27*,18.42,105,122.85,0,0,5,9,2,0,11,54,73,4,Feb-15,18.25,8.11,13.5,0,0
Shivam Dube,2019,4,1,40,24,13.33,33,121.21,0,0,1,3,1,0,4,10,8,0,0/3,0,4.8,0,0,0
Shivam Mavi,2022,6,1,3,2,1.5,7,42.86,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Shivam Mavi,2021,9,0,25,20,12.5,20,125,0,0,2,2,5,0,9,193,233,11,Apr-21,21.18,7.24,17.54,1,0
Shivam Mavi,2020,8,1,10,9,5,14,71.42,0,0,1,0,4,0,8,156,212,9,Feb-15,23.55,8.15,17.33,0,0
Shivam Mavi,2018,9,1,13,7,4.33,15,86.66,0,0,1,0,3,0,9,168,270,5,Jan-14,54,9.64,33.6,0,0
Shivang Kumar,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Shreyas Gopal,2024,3,0,0,0,0,0,0,0,0,0,0,1,0,3,42,67,3,01-Sep,22.33,9.57,14,0,0
Shreyas Gopal,2022,1,1,9,9*,0,7,128.57,0,0,2,0,0,0,1,18,34,1,Jan-34,34,11.33,18,0,0
Shreyas Gopal,2021,3,1,7,7*,7,5,140,0,0,0,1,0,0,3,42,84,0,0/9,0,12,0,0,0
Shreyas Gopal,2020,14,1,37,23*,9.25,39,94.87,0,0,3,0,2,0,14,300,427,10,Feb-28,42.7,8.54,30,0,0
Shreyas Gopal,2019,14,3,63,19*,15.75,46,136.95,0,0,8,1,5,0,14,288,347,20,03-Dec,17.35,7.22,14.4,0,0
Shreyas Gopal,2018,11,1,50,24,16.66,45,111.11,0,0,5,0,3,0,11,186,236,11,Apr-16,21.45,7.61,16.9,1,0
Shreyas Gopal,2016,1,0,2,2,2,16,12.5,0,0,0,0,0,0,1,18,18,0,0/18,0,6,0,0,0
Shreyas Gopal,2015,1,1,1,1*,0,1,100,0,0,0,0,0,0,1,13,23,1,Jan-23,23,10.61,13,0,0
Shreyas Gopal,2014,4,0,11,11,11,10,110,0,0,1,0,1,0,4,84,113,6,Feb-25,18.83,8.07,14,0,0
Shreyas Iyer,2025,17,5,604,97*,50.33,345,175.07,0,6,43,39,7,0,17,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2024,15,5,351,58*,39,239,146.86,0,2,34,14,10,0,15,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2022,14,1,401,85,30.85,298,134.56,0,3,41,11,5,0,14,6,7,0,0/7,0,7,0,0,0
Shreyas Iyer,2021,8,3,175,47*,35,171,102.33,0,0,7,5,6,0,8,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2020,17,2,519,88*,34.6,421,123.27,0,3,40,16,6,0,17,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2019,16,1,463,67,30.86,386,119.94,0,3,41,14,8,0,16,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2018,14,3,411,93*,37.36,310,132.58,0,4,29,21,5,0,14,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2017,12,2,338,96,33.8,243,139.09,0,2,36,10,3,0,12,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2016,6,0,30,19,5,43,69.76,0,0,2,1,4,0,6,0,0,0,0,0,0,0,0,0
Shreyas Iyer,2015,14,1,439,83,33.76,342,128.36,0,4,41,21,2,0,14,0,0,0,0,0,0,0,0,0
Shubham Dubey,2025,9,4,106,34*,26.5,66,160.61,0,0,6,8,1,0,9,0,0,0,0,0,0,0,0,0
Shubham Dubey,2024,4,1,33,25,16.5,19,173.68,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0
Shubman Gill,2025,15,2,650,93*,50,417,155.88,0,6,62,24,8,0,15,0,0,0,0,0,0,0,0,0
Shubman Gill,2024,12,1,426,104,38.73,289,147.4,1,2,37,15,1,0,12,0,0,0,0,0,0,0,0,0
Shubman Gill,2023,17,2,890,129,59.33,564,157.8,3,4,85,33,6,0,17,0,0,0,0,0,0,0,0,0
Shubman Gill,2022,16,2,483,96,34.5,365,132.33,0,4,51,11,7,0,16,0,0,0,0,0,0,0,0,0
Shubman Gill,2021,17,0,478,57,28.11,402,118.9,0,3,50,12,6,0,17,0,0,0,0,0,0,0,0,0
Shubman Gill,2020,14,1,440,70*,33.84,373,117.96,0,3,44,9,7,0,14,0,0,0,0,0,0,0,0,0
Shubman Gill,2019,14,4,296,76,32.88,238,124.36,0,3,21,10,7,0,14,0,0,0,0,0,0,0,0,0
Shubman Gill,2018,13,5,203,57*,33.83,139,146.04,0,1,22,5,3,0,13,0,0,0,0,0,0,0,0,0
Smaran Ravichandran,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Sunil Narine,2025,12,1,246,44,22.36,144,170.83,0,0,25,19,3,0,12,270,351,12,Mar-13,29.25,7.8,22.5,0,0
Sunil Narine,2024,15,0,488,109,34.86,270,180.74,1,3,50,33,8,0,15,330,368,17,Feb-22,21.65,6.69,19.41,0,0
Sunil Narine,2023,14,3,21,7*,3,25,84,0,0,2,1,1,0,14,288,383,11,Mar-33,34.82,7.98,26.18,0,0
Sunil Narine,2022,14,2,71,22,8.88,40,177.5,0,0,6,6,3,0,14,336,312,9,Feb-21,34.67,5.57,37.33,0,0
Sunil Narine,2021,14,2,62,26,7.75,47,131.91,0,0,3,5,2,0,14,336,361,16,Apr-21,22.56,6.44,21,1,0
Sunil Narine,2020,10,0,121,64,13.44,85,142.35,0,1,10,8,2,0,10,228,302,5,Feb-28,60.4,7.94,45.6,0,0
Sunil Narine,2019,12,1,143,47,17.87,86,166.27,0,0,17,9,0,0,12,266,347,10,Feb-19,34.7,7.82,26.6,0,0
Sunil Narine,2018,16,0,357,75,22.31,188,189.89,0,2,40,23,1,0,16,366,467,17,Mar-18,27.47,7.65,21.52,0,0
Sunil Narine,2017,16,1,224,54,17.23,130,172.3,0,1,34,10,4,0,16,354,412,10,Feb-29,41.2,6.98,35.4,0,0
Sunil Narine,2016,11,3,7,4,7,13,53.84,0,0,0,0,2,0,11,257,304,11,Mar-26,27.63,7.09,23.36,0,0
Sunil Narine,2015,8,1,0,0*,0,1,0,0,0,0,0,1,0,8,192,234,7,Apr-19,33.42,7.31,27.42,1,0
Sunil Narine,2014,16,3,10,6,5,14,71.42,0,0,0,0,2,0,16,384,407,21,Apr-20,19.38,6.35,18.28,2,0
Sunil Narine,2013,16,3,21,13,7,19,110.52,0,0,0,2,6,0,16,384,350,22,Apr-13,15.9,5.46,17.45,2,0
Sunil Narine,2012,15,1,9,9*,9,7,128.57,0,0,2,0,1,0,15,355,324,24,May-19,13.5,5.47,14.79,1,1
Surya Kumar Yadav,2025,16,5,717,73*,65.18,427,167.92,0,5,69,38,6,0,16,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2025,16,5,717,73*,65.18,427,167.91,0,5,69,38,6,0,16,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2024,11,1,345,102*,34.5,206,167.48,1,3,36,18,4,0,11,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2023,16,2,605,103*,43.21,334,181.14,1,5,65,28,6,0,16,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2022,8,1,303,68*,43.29,208,145.67,0,3,23,16,3,0,8,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2021,14,0,317,82,22.64,221,143.43,0,2,40,10,5,0,14,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2020,16,3,480,79*,40,331,145.01,0,4,61,11,8,0,16,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2019,16,2,424,71*,32.61,324,130.86,0,2,45,10,9,0,16,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2018,14,0,512,72,36.57,384,133.33,0,4,61,16,8,0,14,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2017,10,1,105,31,17.5,88,119.31,0,0,8,3,5,0,10,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2016,15,4,182,60,26,143,127.27,0,1,18,5,6,0,15,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2015,13,4,157,46*,17.44,113,138.93,0,0,12,8,7,0,13,0,0,0,0,0,0,0,0,0
Surya Kumar Yadav,2014,16,5,164,34,32.8,117,140.17,0,0,16,5,7,0,16,6,8,0,0/8,0,8,0,0,0
Surya Kumar Yadav,2012,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Suryansh Shedge,2025,5,0,7,4,2.33,11,63.64,0,0,0,0,1,0,5,18,40,0,0/40,0,13.33,0,0,0
Sushant Mishra,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Suyash Sharma,2025,14,0,0,0,0,0,0,0,0,0,0,1,0,14,300,442,8,Mar-17,55.25,8.84,37.5,0,0
Suyash Sharma,2024,2,0,0,0,0,0,0,0,0,0,0,1,0,2,24,51,0,0/18,0,12.75,0,0,0
Suyash Sharma,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,11,234,321,10,Mar-30,32.1,8.23,23.4,0,0
Swapnil Singh,2024,7,3,37,15*,18.5,21,176.19,0,0,3,3,2,0,7,90,133,6,Feb-28,22.17,8.87,15,0,0
Swapnil Singh,2023,2,1,2,2*,0,4,50,0,0,0,0,0,0,2,12,18,0,0/7,0,9,0,0,0
Swapnil Singh,2017,4,0,12,10,6,19,63.15,0,0,0,0,1,0,4,42,61,1,0,0,0,42,0,0
Swapnil Singh,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
T. Natarajan,2025,2,0,0,0,0,0,0,0,0,0,0,0,0,2,18,49,0,0/49,0,16.33,0,0,0
T. Natarajan,2024,14,0,0,0,0,0,0,0,0,0,0,2,0,14,308,465,19,Apr-19,24.47,9.06,16.21,1,0
T. Natarajan,2023,12,0,0,0,0,0,0,0,0,0,0,3,0,12,270,410,10,Feb-23,41,9.11,27,0,0
T. Natarajan,2022,11,0,0,0,0,0,0,0,0,0,0,1,0,11,258,406,18,03-Oct,22.56,9.44,14.33,0,0
T. Natarajan,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,2,48,69,2,Jan-32,34.5,8.62,24,0,0
T. Natarajan,2020,16,3,3,3*,0,5,60,0,0,0,0,3,0,16,377,504,16,Feb-24,31.5,8.02,23.56,0,0
T. Natarajan,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,6,76,115,2,Jan-26,57.5,9.07,38,0,0
Tejasvi Singh,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
Tim David,2025,12,6,187,50*,62.33,101,185.15,0,1,16,14,7,0,12,0,0,0,0,0,0,0,0,0
Tim David,2024,13,3,241,45*,30.13,152,158.55,0,0,14,15,6,0,13,0,0,0,0,0,0,0,0,0
Tim David,2023,16,6,231,45*,25.67,146,158.22,0,0,12,15,10,0,16,0,0,0,0,0,0,0,0,0
Tim David,2022,8,3,186,46,37.2,86,216.28,0,0,12,16,6,0,8,0,0,0,0,0,0,0,0,0
Tim David,2021,1,0,1,1,1,3,33.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tim Seifert,2022,2,0,24,21,12,19,126.32,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
Tim Seifert,2021,1,0,2,2,2,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Banton,2020,2,0,18,10,9,20,90,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
Travis Head,2025,13,0,374,76,31.17,230,162.61,0,3,50,15,3,0,13,0,0,0,0,0,0,0,0,0
Travis Head,2024,15,1,567,102,40.5,296,191.55,1,4,64,32,0,0,15,10,32,0,0/32,0,19.2,0,0,0
Travis Head,2017,7,2,151,75*,30.2,108,139.81,0,1,9,6,2,0,7,48,81,2,Feb-30,40.5,10.12,24,0,0
Travis Head,2016,3,1,54,37,27,40,135,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0
Trent Boult,2025,16,1,2,1,2,3,66.67,0,0,0,0,1,0,16,346,517,22,Apr-26,23.5,8.97,15.73,1,0
Trent Boult,2024,16,3,14,12,7,16,87.5,0,0,2,0,4,0,16,320,443,16,Mar-22,27.69,8.31,20,0,0
